encoder_size,experiment_name,model,seed,test_acc,train_acc,transfer,tune_acc
512,r512fwcomp,comp,8422.0,0.6004464285714286,0.8506578952074051,False,0.653125
512,r512fwcomp,comp,892.0,0.6056547633239201,0.6848684212094859,False,0.6625
512,r512fwcomp,comp,8705.0,0.6309523816619601,0.7955592109968788,False,0.6635416686534882
512,r512fwcomp,comp,7325.0,0.6376488102333886,0.8016447369989596,False,0.659375
512,r512fwcomp,comp,75.0,0.6413690490382058,0.8271381580515912,False,0.6760416686534881
512,r512fwcomp,comp,989.0,0.6197916673762458,0.7753289475252754,False,0.6947916686534882
512,r512fwcomp,comp,8457.0,0.6324404776096344,0.7835526317358017,False,0.6572916686534882
512,r512fwcomp,comp,697.0,0.6063988102333886,0.7200657897873929,False,0.6697916686534882
512,r512fwcomp,comp,6731.0,0.6160714285714286,0.7856907899442472,False,0.6697916686534882
512,r512fwcomp,comp,1448.0,0.6339285714285714,0.7750000004705629,False,0.6854166686534882
512,r512fwcomp,comp,4114.0,0.5833333347524915,0.9613486842105264,False,0.6916666686534881
512,r512fwcomp,comp,1670.0,0.5974702388048172,0.9572368421052632,False,0.671875
512,r512fwcomp,comp,7978.0,0.6041666673762458,0.7462171057337209,False,0.6760416686534881
512,r512fwcomp,comp,823.0,0.5907738102333886,0.9217105264726438,False,0.6854166686534882
512,r512fwcomp,comp,1843.0,0.5997023816619601,0.8118421051063036,False,0.6729166686534882
512,r512fwcomp,comp,3158.0,0.5967261918953487,0.7972039478389841,False,0.6697916686534882
512,r512fwcomp,comp,2105.0,0.6197916673762458,0.8078947373126683,False,0.6885416686534882
512,r512fwcomp,comp,9245.0,0.6205357142857143,0.7330592109968788,False,0.6822916686534881
512,r512fwcomp,comp,7990.0,0.6339285714285714,0.7180921051063036,False,0.6635416686534882
512,r512fwcomp,comp,3003.0,0.6183035714285714,0.8838815791042227,False,0.6666666686534881
512,r512fwcomp,comp,9926.0,0.6183035714285714,0.8036184208957773,False,0.6635416686534882
512,r512fwcomp,comp,5511.0,0.6130952388048172,0.7914473688916156,False,0.6822916686534881
512,r512fwcomp,comp,7373.0,0.6071428571428571,0.8383223688916156,False,0.6822916686534881
512,r512fwcomp,comp,5406.0,0.6175595245191029,0.903782894736842,False,0.6791666686534882
512,r512fwcomp,comp,7721.0,0.6473214285714286,0.8057565791042227,False,0.6666666686534881
512,r512fwcomp,comp,2126.0,0.5907738102333886,0.8559210527884332,False,0.6635416686534882
512,r512fwcomp,comp,8701.0,0.6376488102333886,0.8057565791042227,False,0.6791666686534882
512,r512fwcomp,comp,860.0,0.6205357142857143,0.7371710531021419,False,0.6760416686534881
512,r512fwcomp,comp,14.0,0.6309523816619601,0.8115131580515912,False,0.6729166686534882
512,r512fwcomp,comp,2702.0,0.592261906181063,0.770723684053672,False,0.6729166686534882
512,r512fwcomp,comp,3347.0,0.6369047633239201,0.704605263314749,False,0.6625
512,r512fwcomp,comp,3904.0,0.5967261918953487,0.8287828948936964,False,0.6697916686534882
512,r512fwcomp,comp,7960.0,0.5967261918953487,0.7067434215231946,False,0.65625
512,r512fwcomp,comp,356.0,0.609375,0.7215460531021419,False,0.675
512,r512fwcomp,comp,4859.0,0.6220238102333886,0.8358552636284577,False,0.683333334326744
512,r512fwcomp,comp,3977.0,0.5952380959476743,0.7223684215231946,False,0.6697916686534882
512,r512fwcomp,comp,9352.0,0.5863095245191029,0.7037828948936964,False,0.65
512,r512fwcomp,comp,9764.0,0.6443452388048172,0.9580592105263158,False,0.6916666686534881
512,r512fwcomp,comp,3253.0,0.6220238102333886,0.782730263314749,False,0.6666666686534881
512,r512fwcomp,comp,2506.0,0.609375,0.7794407896305385,False,0.6697916686534882
512,r512fwcomp,comp,314.0,0.6168154776096344,0.8246710527884332,False,0.6697916686534882
512,r512fwcomp,comp,5257.0,0.6361607142857143,0.7624999998431456,False,0.6729166686534882
512,r512fwcomp,comp,5413.0,0.6056547633239201,0.8358552636284577,False,0.684375
512,r512fwcomp,comp,4546.0,0.6183035714285714,0.8925986846810893,False,0.6885416686534882
512,r512fwcomp,comp,4774.0,0.6220238102333886,0.9605263157894736,False,0.6572916686534882
512,r512fwcomp,comp,6942.0,0.6175595245191029,0.8276315794179314,False,0.6697916686534882
512,r512fwcomp,comp,176.0,0.6160714285714286,0.8131578948936964,False,0.6822916686534881
512,r512fwcomp,comp,6973.0,0.5997023816619601,0.7111842106831702,False,0.6760416686534881
512,r512fwcomp,comp,4067.0,0.625,0.7753289475252754,False,0.6666666686534881
512,r512fwcomp,comp,5495.0,0.5892857142857143,0.7251644738410649,False,0.6572916686534882
512,r512fwcomp,comp,6669.0,0.6309523816619601,0.7807565794179314,False,0.6541666686534882
512,r512fwcomp,comp,6992.0,0.6212797633239201,0.7580592106831702,False,0.6822916686534881
512,r512fwcomp,comp,1437.0,0.6339285714285714,0.7967105264726438,False,0.6885416686534882
512,r512fwcomp,comp,4882.0,0.6339285714285714,0.7963815794179314,False,0.6791666686534882
512,r512fwcomp,comp,27.0,0.5952380959476743,0.7185855264726438,False,0.6791666686534882
512,r512fwcomp,comp,1168.0,0.6101190490382058,0.8851973688916156,False,0.6729166686534882
512,r512fwcomp,comp,8367.0,0.625,0.720230263314749,False,0.6791666686534882
512,r512fwcomp,comp,9906.0,0.6875,0.8455592103694615,False,0.675
512,r512fwcomp,comp,249.0,0.6197916673762458,0.8111842109968788,False,0.6572916686534882
512,r512fwcomp,comp,3303.0,0.6123511918953487,0.8218750004705629,False,0.6760416686534881
512,r512fwcomp,comp,4632.0,0.6383928571428571,0.8169407899442472,False,0.6572916686534882
512,r512fwcomp,comp,3044.0,0.6242559530905315,0.7264802636284577,False,0.6635416686534882
512,r512fwcomp,comp,189.0,0.6034226204667773,0.8802631583652998,False,0.675
512,r512fwcomp,comp,3699.0,0.6138392857142857,0.7300986843673807,False,0.6510416686534881
512,r512fwcomp,comp,5025.0,0.5892857142857143,0.7379934215231946,False,0.6635416686534882
512,r512fwcomp,comp,3086.0,0.6242559530905315,0.7805921051063036,False,0.671875
512,r512fwcomp,comp,7580.0,0.6175595245191029,0.7889802636284577,False,0.6822916686534881
512,r512fwcomp,comp,741.0,0.6316964285714286,0.7717105267863524,False,0.6666666686534881
512,r512fwcomp,comp,6898.0,0.5773809530905315,0.7120065791042227,False,0.6604166686534881
512,r512fwcomp,comp,9527.0,0.6629464285714286,0.8148026317358017,False,0.671875
512,r512fwcomp,comp,1546.0,0.6063988102333886,0.7338815794179314,False,0.6854166686534882
512,r512fwcomp,comp,5346.0,0.6138392857142857,0.7555921054200122,False,0.6666666686534881
512,r512fwcomp,comp,2419.0,0.640625,0.8284539478389841,False,0.6822916686534881
512,r512fwcomp,comp,5320.0,0.6257440490382058,0.7347039478389841,False,0.665625
512,r512fwcomp,comp,9126.0,0.6279761918953487,0.7753289475252754,False,0.6697916686534882
512,r512fwcomp,comp,352.0,0.6197916673762458,0.7720394738410649,False,0.68125
512,r512fwcomp,comp,8485.0,0.607886906181063,0.7865131583652998,False,0.6635416686534882
512,r512fwcomp,comp,7675.0,0.6168154776096344,0.7638157896305385,False,0.6708333343267441
512,r512fwcomp,comp,1686.0,0.6458333347524915,0.8243421057337209,False,0.6697916686534882
512,r512fwcomp,comp,5971.0,0.5870535714285714,0.7588815791042227,False,0.6666666686534881
512,r512fwcomp,comp,5506.0,0.6205357142857143,0.9292763157894736,False,0.675
512,r512fwcomp,comp,3222.0,0.6056547633239201,0.7613486843673807,False,0.6635416686534882
512,r512fwcomp,comp,2120.0,0.6205357142857143,0.7799342109968788,False,0.6729166686534882
512,r512fwcomp,comp,8577.0,0.6123511918953487,0.8268092109968788,False,0.6666666686534881
512,r512fwcomp,comp,1657.0,0.607886906181063,0.8708881578947368,False,0.6697916686534882
512,r512fwcomp,comp,118.0,0.6019345245191029,0.8539473688916156,False,0.7041666686534882
512,r512fwcomp,comp,1410.0,0.6168154776096344,0.8090460527884332,False,0.6697916686534882
512,r512fwcomp,comp,4887.0,0.6592261918953487,0.7675986846810893,False,0.6854166686534882
512,r512fwcomp,comp,7065.0,0.6063988102333886,0.8440789478389841,False,0.6760416686534881
512,r512fwcomp,comp,6426.0,0.5974702388048172,0.7194078948936964,False,0.6604166686534881
512,r512fwcomp,comp,2696.0,0.6324404776096344,0.8827302636284577,False,0.6697916686534882
512,r512fwcomp,comp,5265.0,0.6279761918953487,0.8555921057337209,False,0.6697916686534882
512,r512fwcomp,comp,3165.0,0.6168154776096344,0.9013157894736842,False,0.6729166686534882
512,r512fwcomp,comp,2872.0,0.6220238102333886,0.7766447373126683,False,0.6760416686534881
512,r512fwcomp,comp,4980.0,0.6101190490382058,0.713651315946328,False,0.6729166686534882
512,r512fwcomp,comp,4403.0,0.6138392857142857,0.7355263162600366,False,0.6635416686534882
512,r512fwcomp,comp,1010.0,0.5997023816619601,0.9251644736842104,False,0.6645833343267441
512,r512fwcomp,comp,1754.0,0.6264880959476743,0.7580592106831702,False,0.6666666686534881
512,r512fwcomp,comp,5392.0,0.6123511918953487,0.8276315794179314,False,0.6635416686534882
512,r512fwcomp,comp,4466.0,0.6398809530905315,0.7947368425758261,False,0.6760416686534881
512,r512fwcomp,comp,7377.0,0.6361607142857143,0.7560855267863524,False,0.6635416686534882
512,r512fwcomp,comp,2041.0,0.6153273816619601,0.9057565794179314,False,0.6666666686534881
512,r512fwcomp,comp,8733.0,0.6049107142857143,0.7462171057337209,False,0.6697916686534882
512,r512fwcomp,comp,3230.0,0.6495535714285714,0.7379934215231946,False,0.6666666686534881
512,r512fwcomp,comp,1910.0,0.6049107142857143,0.7618421057337209,False,0.6604166686534881
512,r512fwcomp,comp,1665.0,0.6339285714285714,0.7725328952074051,False,0.66875
512,r512fwcomp,comp,3523.0,0.639136906181063,0.6922697369989596,False,0.66875
512,r512fwcomp,comp,6445.0,0.6324404776096344,0.720230263314749,False,0.665625
512,r512fwcomp,comp,5712.0,0.6279761918953487,0.8501644738410649,False,0.6791666686534882
512,r512fwcomp,comp,128.0,0.625,0.7083881583652998,False,0.6510416686534881
512,r512fwcomp,comp,2013.0,0.6056547633239201,0.7807565794179314,False,0.6760416686534881
512,r512fwcomp,comp,9571.0,0.6294642857142857,0.9312500004705628,False,0.671875
512,r512fwcomp,comp,5276.0,0.5863095245191029,0.9621710526315792,False,0.7041666686534882
512,r512fwcomp,comp,3716.0,0.6197916673762458,0.7909539475252754,False,0.6666666686534881
512,r512fwcomp,comp,3742.0,0.6495535714285714,0.8460526317358017,False,0.6822916686534881
512,r512fwcomp,comp,603.0,0.6130952388048172,0.9172697373126684,False,0.6822916686534881
512,r512fwcomp,comp,4775.0,0.6242559530905315,0.7832236846810893,False,0.6666666686534881
512,r512fwcomp,comp,9939.0,0.6257440490382058,0.744901315946328,False,0.6729166686534882
512,r512fwcomp,comp,2632.0,0.6339285714285714,0.7925986843673807,False,0.6604166686534881
512,r512fwcomp,comp,8865.0,0.6205357142857143,0.8325657899442472,False,0.6635416686534882
512,r512fwcomp,comp,6807.0,0.6160714285714286,0.8194078952074051,False,0.671875
512,r512fwcomp,comp,100.0,0.6168154776096344,0.8399671057337209,False,0.6604166686534881
512,r512fwcomp,comp,3340.0,0.5952380959476743,0.7679276317358017,False,0.6854166686534882
512,r512fwcomp,comp,1920.0,0.6175595245191029,0.8424342109968788,False,0.6635416686534882
512,r512fwcomp,comp,6617.0,0.6183035714285714,0.7276315791042227,False,0.65625
512,r512fwcomp,comp,7721.0,0.6473214285714286,0.8057565791042227,False,0.6666666686534881
512,r512fwcomp,comp,2126.0,0.5907738102333886,0.8559210527884332,False,0.6635416686534882
512,r512fwcomp,comp,8701.0,0.6376488102333886,0.8057565791042227,False,0.6791666686534882
512,r512fwcomp,comp,860.0,0.6205357142857143,0.7371710531021419,False,0.6760416686534881
512,r512fwcomp,comp,14.0,0.6309523816619601,0.8115131580515912,False,0.6729166686534882
512,r512fwcomp,comp,2702.0,0.592261906181063,0.770723684053672,False,0.6729166686534882
512,r512fwcomp,comp,3347.0,0.6369047633239201,0.704605263314749,False,0.6625
512,r512fwcomp,comp,3904.0,0.5967261918953487,0.8287828948936964,False,0.6697916686534882
512,r512fwcomp,comp,7960.0,0.5967261918953487,0.7067434215231946,False,0.65625
512,r512fwcomp,comp,356.0,0.609375,0.7215460531021419,False,0.675
512,r512fwcomp,comp,4859.0,0.6220238102333886,0.8358552636284577,False,0.683333334326744
512,r512fwcomp,comp,3977.0,0.5952380959476743,0.7223684215231946,False,0.6697916686534882
512,r512fwcomp,comp,9352.0,0.5863095245191029,0.7037828948936964,False,0.65
512,r512fwcomp,comp,9764.0,0.6443452388048172,0.9580592105263158,False,0.6916666686534881
512,r512fwcomp,comp,3253.0,0.6220238102333886,0.782730263314749,False,0.6666666686534881
512,r512fwcomp,comp,2506.0,0.609375,0.7794407896305385,False,0.6697916686534882
512,r512fwcomp,comp,314.0,0.6168154776096344,0.8246710527884332,False,0.6697916686534882
512,r512fwcomp,comp,5257.0,0.6361607142857143,0.7624999998431456,False,0.6729166686534882
512,r512fwcomp,comp,5413.0,0.6056547633239201,0.8358552636284577,False,0.684375
512,r512fwcomp,comp,4546.0,0.6183035714285714,0.8925986846810893,False,0.6885416686534882
512,r512fwcomp,comp,4774.0,0.6220238102333886,0.9605263157894736,False,0.6572916686534882
512,r512fwcomp,comp,6942.0,0.6175595245191029,0.8276315794179314,False,0.6697916686534882
512,r512fwcomp,comp,176.0,0.6160714285714286,0.8131578948936964,False,0.6822916686534881
512,r512fwcomp,comp,6973.0,0.5997023816619601,0.7111842106831702,False,0.6760416686534881
512,r512fwcomp,comp,4067.0,0.625,0.7753289475252754,False,0.6666666686534881
512,r512fwcomp,comp,5495.0,0.5892857142857143,0.7251644738410649,False,0.6572916686534882
512,r512fwcomp,comp,6669.0,0.6309523816619601,0.7807565794179314,False,0.6541666686534882
512,r512fwcomp,comp,6992.0,0.6212797633239201,0.7580592106831702,False,0.6822916686534881
512,r512fwcomp,comp,1437.0,0.6339285714285714,0.7967105264726438,False,0.6885416686534882
512,r512fwcomp,comp,4882.0,0.6339285714285714,0.7963815794179314,False,0.6791666686534882
512,r512fwcomp,comp,27.0,0.5952380959476743,0.7185855264726438,False,0.6791666686534882
512,r512fwcomp,comp,1168.0,0.6101190490382058,0.8851973688916156,False,0.6729166686534882
512,r512fwcomp,comp,8367.0,0.625,0.720230263314749,False,0.6791666686534882
640,t640fwcomprw2,comprw2,663.0,0.5974702388048172,0.9342105263157896,True,0.678125
640,t640fwcomprw2,comprw2,2840.0,0.607886906181063,0.8049342106831702,True,0.6822916686534881
640,t640fwcomprw2,comprw2,6422.0,0.6450892857142857,0.8822368422621175,True,0.6760416686534881
640,t640fwcomprw2,comprw2,2945.0,0.6153273816619601,0.8029605267863524,True,0.6791666686534882
640,t640fwcomprw2,comprw2,2376.0,0.6145833347524915,0.845230263314749,True,0.683333334326744
640,t640fwcomprw2,comprw2,6094.0,0.5535714285714286,0.7004934212094859,True,0.65625
640,t640fwcomprw2,comprw2,7265.0,0.5885416673762458,0.7314144741547736,True,0.6697916686534882
640,t640fwcomprw2,comprw2,8378.0,0.6205357142857143,0.9893092105263158,True,0.665625
640,t640fwcomprw2,comprw2,9213.0,0.6264880959476743,0.7996710531021419,True,0.6895833343267441
640,t640fwcomprw2,comprw2,9647.0,0.5811011918953487,0.7473684212094859,True,0.684375
640,t640fwcomprw2,comprw2,7552.0,0.6049107142857143,0.6983552630010404,True,0.671875
640,t640fwcomprw2,comprw2,3866.0,0.5900297633239201,0.8967105267863524,True,0.6697916686534882
640,t640fwcomprw2,comprw2,739.0,0.6220238102333886,0.8218750004705629,True,0.667708334326744
640,t640fwcomprw2,comprw2,5294.0,0.5967261918953487,0.676973684053672,True,0.6489583343267441
640,t640fwcomprw2,comprw2,4276.0,0.6599702388048172,0.8485197369989596,True,0.6895833343267441
640,t640fwcomprw2,comprw2,3546.0,0.6197916673762458,0.9375,True,0.6979166686534881
640,t640fwcomprw2,comprw2,5083.0,0.6160714285714286,0.9613486842105264,True,0.68125
640,t640fwcomprw2,comprw2,5421.0,0.592261906181063,0.7345394735273562,True,0.6666666686534881
640,t640fwcomprw2,comprw2,4751.0,0.6264880959476743,0.8078947373126683,True,0.675
640,t640fwcomprw2,comprw2,7833.0,0.6063988102333886,0.8611842103694615,True,0.6697916686534882
640,t640fwcomprw2,comprw2,4242.0,0.5967261918953487,0.7848684215231946,True,0.6791666686534882
640,t640fwcomprw2,comprw2,1000.0,0.5877976204667773,0.735855263314749,True,0.6697916686534882
640,t640fwcomprw2,comprw2,2999.0,0.6436011918953487,0.9383223684210528,True,0.6822916686534881
640,t640fwcomprw2,comprw2,2558.0,0.6183035714285714,0.8041118422621175,True,0.6885416686534882
640,t640fwcomprw2,comprw2,8294.0,0.5885416673762458,0.8884868425758261,True,0.6666666686534881
640,t640fwcomprw2,comprw2,2502.0,0.5602678571428571,0.8251644741547736,True,0.6760416686534881
640,t640fwcomprw2,comprw2,5670.0,0.6056547633239201,0.8773026317358017,True,0.7010416686534882
640,t640fwcomprw2,comprw2,1463.0,0.5788690490382058,0.720230263314749,True,0.684375
640,t640fwcomprw2,comprw2,6782.0,0.6041666673762458,0.698026315946328,True,0.659375
640,t640fwcomprw2,comprw2,8865.0,0.6294642857142857,0.8810855267863524,True,0.6916666686534881
640,t640fwcomprw2,comprw2,6807.0,0.6153273816619601,0.8478618421052632,True,0.6760416686534881
640,t640fwcomprw2,comprw2,1857.0,0.6421130959476743,0.8013157899442472,True,0.6854166686534882
640,t640fwcomprw2,comprw2,6096.0,0.6019345245191029,0.7555921054200122,True,0.6885416686534882
640,t640fwcomprw2,comprw2,2863.0,0.6287202388048172,0.7254934208957773,True,0.6697916686534882
640,t640fwcomprw2,comprw2,3379.0,0.6063988102333886,0.7814144735273562,True,0.6708333343267441
640,t640fwcomprw2,comprw2,2805.0,0.5744047633239201,0.8472039472115668,True,0.6697916686534882
640,t640fwcomprw2,comprw2,5244.0,0.5982142857142857,0.7294407894736842,True,0.6666666686534881
640,t640fwcomprw2,comprw2,4526.0,0.5930059530905315,0.7654605264726438,True,0.6822916686534881
640,t640fwcomprw2,comprw2,9261.0,0.5900297633239201,0.7325657896305385,True,0.6645833343267441
640,t640fwcomprw2,comprw2,3007.0,0.6324404776096344,0.9312500004705628,True,0.671875
640,t640fwcomprw2,comprw2,8802.0,0.6168154776096344,0.8246710527884332,True,0.6760416686534881
640,t640fwcomprw2,comprw2,1808.0,0.5930059530905315,0.9070723684210528,True,0.678125
640,t640fwcomprw2,comprw2,340.0,0.5855654776096344,0.7128289475252754,True,0.6625
640,t640fwcomprw2,comprw2,8006.0,0.5736607142857143,0.6945723687347612,True,0.6760416686534881
640,t640fwcomprw2,comprw2,2025.0,0.6056547633239201,0.7399671054200122,True,0.66875
640,t640fwcomprw2,comprw2,9072.0,0.6361607142857143,0.8304276317358017,True,0.6822916686534881
640,t640fwcomprw2,comprw2,9859.0,0.6130952388048172,0.7675986846810893,True,0.6729166686534882
640,t640fwcomprw2,comprw2,6775.0,0.6294642857142857,0.798355263314749,True,0.6885416686534882
640,t640fwcomprw2,comprw2,1782.0,0.5558035714285714,0.7029605264726438,True,0.6854166686534882
640,t640fwcomprw2,comprw2,3881.0,0.6465773816619601,0.9169407894736842,True,0.6947916686534882
640,t640fwcomprw2,comprw2,8693.0,0.576636906181063,0.6898026317358017,True,0.675
640,t640fwcomprw2,comprw2,699.0,0.609375,0.7777960527884332,True,0.66875
640,t640fwcomprw2,comprw2,1523.0,0.5580357142857143,0.6847039476821297,True,0.6697916686534882
640,t640fwcomprw2,comprw2,3105.0,0.607886906181063,0.8646381583652998,True,0.690625
640,t640fwcomprw2,comprw2,5757.0,0.609375,0.860855263314749,True,0.6875
640,t640fwcomprw2,comprw2,6018.0,0.5677083347524915,0.7070723685779069,True,0.684375
640,t640fwcomprw2,comprw2,139.0,0.6145833347524915,0.9032894741547736,True,0.646875
640,t640fwcomprw2,comprw2,8946.0,0.6019345245191029,0.8592105264726438,True,0.6791666686534882
640,t640fwcomprw2,comprw2,3845.0,0.6086309530905315,0.8723684212094859,True,0.6739583343267441
640,t640fwcomprw2,comprw2,1978.0,0.5974702388048172,0.8284539478389841,True,0.6760416686534881
640,t640fwcomprw2,comprw2,5691.0,0.5982142857142857,0.7169407896305385,True,0.6666666686534881
640,t640fwcomprw2,comprw2,6214.0,0.6584821428571429,0.8366776320495104,True,0.6947916686534882
640,t640fwcomprw2,comprw2,5829.0,0.6212797633239201,0.8057565791042227,True,0.6979166686534881
640,t640fwcomprw2,comprw2,5233.0,0.5892857142857143,0.704605263314749,True,0.6666666686534881
640,t640fwcomprw2,comprw2,8921.0,0.5952380959476743,0.8552631578947368,True,0.6791666686534882
640,t640fwcomprw2,comprw2,4704.0,0.6026785714285714,0.8345394738410649,True,0.683333334326744
640,t640fwcomprw2,comprw2,212.0,0.6145833347524915,0.7662828948936964,True,0.6604166686534881
640,t640fwcomprw2,comprw2,1144.0,0.6026785714285714,0.8008223685779069,True,0.6697916686534882
640,t640fwcomprw2,comprw2,8091.0,0.5773809530905315,0.7148026314220931,True,0.6760416686534881
640,t640fwcomprw2,comprw2,3428.0,0.6063988102333886,0.8481907899442472,True,0.6625
640,t640fwcomprw2,comprw2,3924.0,0.6160714285714286,0.6955592106831702,True,0.6791666686534882
640,t640fwcomprw2,comprw2,1164.0,0.6101190490382058,0.7939144741547736,True,0.675
640,t640fwcomprw2,comprw2,7387.0,0.6502976204667773,0.9547697368421052,True,0.6770833343267441
640,t640fwcomprw2,comprw2,2270.0,0.6168154776096344,0.7712171054200122,True,0.6927083343267441
640,t640fwcomprw2,comprw2,9479.0,0.6145833347524915,0.7856907899442472,True,0.6885416686534882
640,t640fwcomprw2,comprw2,399.0,0.5602678571428571,0.8449013162600366,True,0.69375
640,t640fwcomprw2,comprw2,3316.0,0.5967261918953487,0.7169407896305385,True,0.6760416686534881
640,t640fwcomprw2,comprw2,7566.0,0.6316964285714286,0.8185855267863524,True,0.6572916686534882
640,t640fwcomprw2,comprw2,2418.0,0.5811011918953487,0.7424342106831702,True,0.6729166686534882
640,t640fwcomprw2,comprw2,9987.0,0.5535714285714286,0.6605263156326193,True,0.665625
640,t640fwcomprw2,comprw2,4455.0,0.6220238102333886,0.9085526317358016,True,0.6947916686534882
640,t640fwcomprw2,comprw2,6868.0,0.6443452388048172,0.7493421051063036,True,0.6645833343267441
640,t640fwcomprw2,comprw2,7658.0,0.5982142857142857,0.7366776317358017,True,0.6760416686534881
640,t640fwcomprw2,comprw2,967.0,0.609375,0.7728618422621175,True,0.6697916686534882
640,t640fwcomprw2,comprw2,9838.0,0.6138392857142857,0.7468749998431456,True,0.6979166686534881
640,t640fwcomprw2,comprw2,6596.0,0.6086309530905315,0.8740131580515912,True,0.6697916686534882
640,t640fwcomprw2,comprw2,6677.0,0.6086309530905315,0.9263157899442472,True,0.68125
640,t640fwcomprw2,comprw2,1776.0,0.6116071428571429,0.7717105267863524,True,0.6625
640,t640fwcomprw2,comprw2,7899.0,0.5930059530905315,0.8840460526315791,True,0.6885416686534882
640,t640fwcomprw2,comprw2,3004.0,0.5796130959476743,0.7254934208957773,True,0.6625
640,t640fwcomprw2,comprw2,2312.0,0.5796130959476743,0.7452302630010404,True,0.6729166686534882
640,t640fwcomprw2,comprw2,2753.0,0.6279761918953487,0.8412828947368421,True,0.683333334326744
640,t640fwcomprw2,comprw2,4016.0,0.6071428571428571,0.7634868425758261,True,0.6604166686534881
640,t640fwcomprw2,comprw2,2128.0,0.6011904776096344,0.7950657896305385,True,0.6864583343267441
640,t640fwcomprw2,comprw2,8775.0,0.6086309530905315,0.9366776315789472,True,0.6666666686534881
640,t640fwcomprw2,comprw2,5567.0,0.6398809530905315,0.8988486842105263,True,0.6895833343267441
640,t640fwcomprw2,comprw2,2794.0,0.6011904776096344,0.8078947373126683,True,0.698958334326744
640,t640fwcomprw2,comprw2,8248.0,0.6242559530905315,0.9958881578947368,True,0.690625
640,t640fwcomprw2,comprw2,9042.0,0.6049107142857143,0.7333881580515912,True,0.6885416686534882
640,t640fwcomprw2,comprw2,1958.0,0.5825892857142857,0.8613486846810893,True,0.6625
640,t640fwcomprw2,comprw2,5786.0,0.5989583347524915,0.7593750004705629,True,0.6760416686534881
640,t640fwcomprw2,comprw2,8742.0,0.5982142857142857,0.8690789475252754,True,0.6822916686534881
640,t640fwcomprw2,comprw2,2399.0,0.59375,0.7791118425758261,True,0.6791666686534882
640,t640fwcomprw2,comprw2,6387.0,0.6309523816619601,0.8435855264726438,True,0.6697916686534882
640,t640fwcomprw2,comprw2,5257.0,0.5736607142857143,0.6865131580515912,True,0.66875
640,t640fwcomprw2,comprw2,9467.0,0.6346726204667773,0.7942434212094859,True,0.6760416686534881
640,t640fwcomprw2,comprw2,9793.0,0.6130952388048172,0.908717105263158,True,0.6802083343267441
640,t640fwcomprw2,comprw2,3105.0,0.607886906181063,0.8646381583652998,True,0.690625
640,t640fwcomprw2,comprw2,5757.0,0.609375,0.860855263314749,True,0.6875
640,t640fwcomprw2,comprw2,6018.0,0.5677083347524915,0.7070723685779069,True,0.684375
640,t640fwcomprw2,comprw2,139.0,0.6145833347524915,0.9032894741547736,True,0.646875
640,t640fwcomprw2,comprw2,8946.0,0.6019345245191029,0.8592105264726438,True,0.6791666686534882
640,t640fwcomprw2,comprw2,3845.0,0.6086309530905315,0.8723684212094859,True,0.6739583343267441
640,t640fwcomprw2,comprw2,1978.0,0.5974702388048172,0.8284539478389841,True,0.6760416686534881
640,t640fwcomprw2,comprw2,5691.0,0.5982142857142857,0.7169407896305385,True,0.6666666686534881
640,t640fwcomprw2,comprw2,6214.0,0.6584821428571429,0.8366776320495104,True,0.6947916686534882
640,t640fwcomprw2,comprw2,5829.0,0.6212797633239201,0.8057565791042227,True,0.6979166686534881
640,t640fwcomprw2,comprw2,5233.0,0.5892857142857143,0.704605263314749,True,0.6666666686534881
